businessID,category
LHcpOjPtc8QQCrFiRFjWyA,japanese
McAV86dWnAAfdGEfOt6BYw,japanese
nrJtX2BcYW1e1zdokH_aGg,japanese
W0_Rdy8PlbAvS9K9ggkBfA,japanese
Gp3K-AFm3Ap8WG5R0nF7DQ,japanese
1TEsPWu212B918MtgiSu3g,japanese
T8lCM6e5A4nA-epOogQzUA,japanese
o_wJLgX-q5cTYq__-g4w0Q,japanese
D1V7ZadUtUPuYYlpDA1BOQ,japanese
MAd2l4Cmgk8r8v0FxIBsVQ,japanese
I9nt0X_e_MlOz_rUwFt_Fg,japanese
Uev0cXa6nx1rZP07kmCHow,japanese
7USePx0k_ENmwrw625X9kA,japanese
skL_mmJRGkLTrdYhy3rnlg,japanese
qNmHq3ST2bBinAN-TatwSg,japanese
vHs2lZOqcyuv5uO-OOs_Sg,japanese
WOonEFdSaK224ew1c0Oa7w,japanese
C83_0TlJdnKSKwkaH62DKA,japanese
kxcdTBv7LbWwLrp7ovvdsQ,japanese
ldNAjLZ9sAM0PbPcJtz5Jg,japanese
KGD7hsGHd3KpiEGOApZLvQ,japanese
XYnQoq_hlqFtC-5AKLT3BQ,japanese
II7C8s_nkPXfttDq_vHmGA,japanese
Utp7letJ4wutRJ2zUdvOUw,japanese
l5d-2dxd1gXRMIDMVG7QKw,japanese
tFFLetrWW6-7KW74eryspQ,japanese
GzY2EjCmGNgvRd7IE20fTA,japanese
AT8y2hH3zcALOhJPzb_hiw,japanese
VxMT2lqRY9wZOxVaXupltQ,japanese
b2G2C5Y44qeDIXFMQfyH-Q,japanese
FgRJsieXorHgI-2XzGxh5A,japanese
5llQecdr7h5XY2tNu405pg,japanese
bokNBgAa9rmMMO8dkZVR1w,japanese
7ShtxVe1ecYSjbKysm0T_A,japanese
HRXgz_hyH25NhHpCb2FDqg,japanese
QVc7uzk07IaBAcgXs_l_fg,japanese
FlAK0QXHIMqW6koDhs7DXA,japanese
c5tDD7auWMWEevkyxXBjUg,japanese
_38aK1-V0qZ4AbS8IZBH5w,japanese
TJnjrhgKvsA8hoDObUECdg,japanese
ximYJ5yL5XEPoDx4NqayTQ,japanese
oI-7XNSVyM0T82LyIGLIxw,japanese
7HJrtpB0mo8tndvxOkN31w,japanese
CK-SCG1A80dyLbjBNhCXNA,japanese
xTt0A8bfOB7XZUFbnEdR0A,japanese
FNrDScArM1q8_mbrqzSMTQ,japanese
8hxvfFZH4kPp35kH5DhnIw,japanese
IBGq73DGjR7rfnFEsTthcA,japanese
xvFf1wuKPSzl1zUnHy8ZKw,japanese
rN347NNwQ0hDSlbedzI9BQ,japanese
xAEs5QnuL8uMNWjmUGpK7g,japanese
kPU4ctTBxWpZT_JB2lH7FQ,japanese
b3XJAx3ru9FxB5gIxPZogg,japanese
TuoXbiDqhFBJiyAXpcOLuA,japanese
hB8uar0OD_K1XAo4kWNL-Q,japanese
rNptJ_I_TIhx0H0Znxdcug,japanese
T3KK5s1HaPGokXEc5Z8vOg,japanese
6Uh0whZI_LgLGYATzL3S4w,japanese
MCatEhGo5Zwe3Wnhr1HX-A,japanese
RS2_imjEBK3H5fc-mCwZng,japanese
NQbh8zKPqILV6WeYSOM-yQ,japanese
G_C-murI79nWDtR10h14XA,japanese
-_lMhackD4Y7iAnD7pxQtg,japanese
KWUbRuU_BevKsXlbZhMbjw,japanese
BlBBmx4sLmoRW0tORiMDHQ,japanese
x67ykjBpxm3FrPSbnpBrmQ,japanese
m4LsYh1uad-k6Bfyd4bIrA,japanese
VD9yTAWO6Xm43n84I6AEcQ,japanese
u641PRSq7yCSfAcell-QiA,japanese
XfOCJ841dL9fPBY_BAyayA,japanese
yono7ZJcU1KiqfC-xUMaIA,japanese
8b7Nr6624zlBJTf8zYyrLw,japanese
2CMgTjJoC3II30mxRy-G8A,japanese
ciJkcDZ5kCh5D0wWyvvipw,japanese
FfUc69vNKeTkGqdpnq0giQ,japanese
lQgMrqcMZghWd45VIhkUAA,japanese
FU3_u6uZ5d5Zli_XffQnlg,japanese
z-QCeERogFu_oIjCfxRW4Q,japanese
tku05qRnWxN1P54mJZ-t1g,japanese
G4wEio98s2cR7nvXGqkj_A,japanese
E0P_uDZ1wXzsno7ixF6LAQ,japanese
6J6u3doRNRrewj4_N_QgPA,japanese
oMDKIzPJWkh99UuUP_4ikg,japanese
JVNH3KfshX0ZcAe7_UJFAw,japanese
KdLP9XehfVmNonUg8O6taA,japanese
yBIxpidB7TzMRZogAucvfg,japanese
Rl-d6ox5msWljzRh9grsnQ,japanese
f1lSLfhuOW4IIt78gVGovQ,japanese
py1zfy48JMV6tMZRvgxMKA,japanese
wQxJkDpO3kOSBRSsRi3CaA,japanese
dAK5-ftIdu4IK7MRUFizuA,japanese
H7zi5B1g3kKd4WC8vItbKg,japanese
hHzngEBZs7iLE42Zv3MHXg,japanese
CKBku3Flj5Nh8VA6ZH-q2w,japanese
0ulyt5W8P0Gd3i8VsdrrKA,japanese
wxaHK5BNaWBGqkGUbMFizA,japanese
9rSBlX-8OuAQblXHiekViA,japanese
I66F8wR77s4v4pX4OUHXEw,japanese
94rbbfGsUIER8bysytaWPw,japanese
gDH_inc7otqEi05TGTiaoQ,japanese
_tII-JpeU67AJgq1gRqg_w,japanese
R3IrcACdEcsDr0c_b1eEng,japanese
UQJl-bmX9-IKaeZYrhfK6Q,japanese
LISxCdWXxmxbGALJi6phCg,japanese
kIXRfa42eX1J8rnLgMGt9A,japanese
VWlidaImhVzgyVQRbhXsew,japanese
8vYNqvS2PMN00xTT6WBzHA,japanese
CvSOAN2WWzLRGND4vN1xtA,japanese
dX3EgCZzY17GZC_ob5DsfA,japanese
2LVPVD23cv4Si9NbT6_iTA,japanese
6Gra4M9dOXcjYzi611KwKg,japanese
wv3-eFVYUaZo3XybsSnDIg,japanese
pehKHPaU7Zgqf5SQ0MZmLA,japanese
9yTwuznxkJo9JZl7KBZ0zw,japanese
iOP5--ysHdx8tllieeSsig,japanese
_Et1FBmNfvHw-LzR8DqqTw,japanese
7oPmGC2fDsVXLodiuhEMAg,japanese
w7p3TTQaTG3jFFYWHrNnUg,japanese
BCg5O26hQnVX7OOepNLK6w,japanese
tQiNC90K4ebVAglXcqx1Iw,japanese
sYQ6fEQm5akGeURh1V1L9Q,japanese
9hyc0Xf04WCPP0fGDH_PAQ,japanese
6sKZ6zf24PQo00FENVDlFw,japanese
P_RNungaIf6FZdzEWkoQ0g,japanese
J7rKTVqz2a-O9OxGW5BfSg,japanese
FGSHyzOteuQudWXqrIU95w,japanese
a5-ChYM1t2Fl019KLPVBNw,japanese
VKumFZfT7f_FVFWjbPBAhA,japanese
OaZEhQDf4AVYDhyK3WuVjA,japanese
VxouUuPQkyZ67qOWJ-aLvw,japanese
YDcm61sM_BP_FKmFLgoPAw,japanese
0CXOlOPhQSSg3lSs27GOTA,japanese
FsHqkVb0kmLq1VW7P-xz1A,japanese
fxR-FgY70-DGrZ23QEjlXg,japanese
5v3q73ejbIGkJAiGKKSwqA,japanese
bnCZgNyG9FRXRy7g2-rcMw,japanese
QpPcrp2hQQ5KUg_X6SIirA,japanese
AFisWoWm0pfxEi1dMYitKw,japanese
2txI-FAVf7q0SHNPcnjm7Q,japanese
-_CFxv3MGtmB9zjls52R4g,japanese
_byoUiZdZvS1QE_Szbvu0w,japanese
pFUZEEN4B-yp0785xHyoqA,japanese
8_36jHn9tVJ4V7aBMhhLJw,japanese
vHtV8WkFec0mlWfDmm9R2Q,japanese
1GnRQ4jyz9STASHI96YmYQ,japanese
9MIkAs75TQzdwljVkUoZEg,japanese
U0Rjd30PLWG7uQY9ZzqUmw,japanese
h7eetr6J6CK24s7Cgcn-ew,japanese
zQvjlzYDx1srnYO_zXHjYg,japanese
gNDaXUNnl1B1NKyoMN6x5Q,japanese
Jknvr_-Ys6D_riZptBadsA,japanese
bvU8isunruqpq4LPbJ67nA,japanese
Wu9AymEM_RM2cnRPslVlIw,japanese
jHn3mUjbe9caYZNe1z9YUw,japanese
442I5u02L3adihIF-p8v2Q,japanese
AanNkr0fdlLXtUzjqwbcvw,japanese
bwzSQq0sUEc3Dpzl6K3mvw,japanese
3LQD4aB3UYPteZfsyglV4w,japanese
Q47OUqvJ7PXwBBWB-pC2ZQ,japanese
1HdF0EWIHSeRXGHyx0LxnA,japanese
sFMqY1YNfKf1XGDTeVq94w,japanese
uEdP0FQPG_aIxooXKtTiRg,japanese
l6ZFhrONGp0b80bxnOFiwg,japanese
yABDHEe69bBqcjxLtfY0Ag,japanese
_lS5EcBhVur3zQ5wxryGYw,japanese
dJYc9Hi0KJRMqCkCJOxC-w,japanese
il4YrEkPAJQVhd-d1mdNDw,japanese
h4kSprW0LhnrUox8s3PasA,japanese
gxrxuP4_Mc_WbISGotgiLw,japanese
aRnqeB3ANO_HKETtyL7rlA,japanese
-0rMc_wb4gi6_sai0SadsQ,japanese
SOf2LXzd-C9r58hvwCLLrQ,japanese
iF8QKcWowtdfeOxJngZ_PA,japanese
Lb1aZim8mmM4b3TY2oxt-A,japanese
Sxpy4HvdiqTQt5BcplUAHg,japanese
TnYL4gkcnWyoHO76KL4v6w,japanese
oYAK5hfH0_Y0jyiaasgrjw,japanese
Et1WaiR1cIK-AeICefFKGQ,japanese
odYZoWQ_2qlIzDcdKehPjw,japanese
ZxGnVk-eHyVeAT2h0uq7Bw,japanese
LNwaPEFd9gHu69lFtgYQOw,japanese
hUdRX0a_2ZZEmB8KCp-WYw,japanese
-W5OVy_1GGoT_6_WAQzmsg,japanese
doh4MaWFToZ7f4rbfc3Mxg,japanese
6ZUNlT0iiHUEwZ-46GQmrg,japanese
dyNJha9FAqxQc4g45hxqMA,japanese
dk8T-DRrBWeZXUUm_mbdwQ,japanese
Ak_73KUcETM48aYvIzFRCQ,japanese
xhYLdSHqDzkPl4GXJAs_kQ,japanese
ZF-pkWLcWEK3K3DXssFj8g,japanese
V0iszuSRO9V-uZ8QIzuLBA,japanese
YTfSamBoCb38FhhbgvcraA,japanese
Tjbri5eC6Dsz9UOb4-EBjQ,japanese
AAPJkyU0Y7Aci0RZBdJONg,japanese
OO1EUYT629SG6rxkHJnmYA,japanese
L949I6aMoUEpaY-dr-SJNw,japanese
kAwN-eXOLkZ4OJSRgmjojw,japanese
9MBNbh-0QtzA8UcBCjaNcg,japanese
-tvQmvtWIYOa1_oq1EzbXg,japanese
j_uZXp1m6INK5F_vFqSYQA,japanese
VvsZAnEwU4c8Xkyrzx05Nw,korean
xZ96vaoL-cQjfotmUKtjJQ,korean
qY1o1MhoRyN84RRhUJtvpQ,korean
EKkHfSYTm266-ZBve3SdgA,korean
JeCtYANe0eqW8xe1SN3lWg,korean
NbKATjp2MoQ4TvKKwu9fdA,korean
X8yEmEDD9ZTkHoIRFqzcRw,korean
IjQ2yGUKkvP0JIldT9vRFQ,korean
RYoc4EBUNOtgbg7c32OG9A,korean
jjDsVuD7KbxnYV4jFnyftA,korean
FeSynfcDT4qB2kDixHUQCA,korean
s-b1Mn_Gzkftz2MCjZ3lwg,korean
FZpm4_fbd6P984foOUejWg,korean
x9ADy3a--S_6Oqn_1KLipA,korean
fX_E2J6LqK6u77zNa8xyJQ,korean
Au1AcsukhrbUfn6oit8tZw,korean
ettNH3FWzwaHCBMSFuy5tA,korean
SmLFW1Ncg26KfVRVX3GVFQ,korean
t_UObgQX6M_ZRn3tk2cXYQ,korean
wx5XkAsviabyZdQma64Fyw,korean
lSQAmoQtmciUld36ogOoOw,korean
pcb8yK9_28uWz5CyokjwSg,korean
ogCC-lJJYnwXDvKGmKZ6Sw,korean
wfGFM8zvdw9Zs-jxsTdjww,korean
xe9qWNyYmsRvNGRPgW-ZcA,korean
fVbUVAiLiGgLA_nxBFxyww,korean
_FAh31lob7Dnn4iGiLIwng,korean
gXnC_aZR09BvqEQKGKFjBg,korean
FizBsTIAJwNrImIG1mPDcg,korean
28CNHYULci66pJAz-0_pOg,korean
iPc-zPgcpgeSo76xl5Jbpw,korean
e5wK3I_THzF4Ce_OgoSCQw,korean
_jVOqHgcLxAOyA6uJE5Llg,korean
LSTcQPMmoSdd68zur-aNdw,korean
orYWYTk6kNK1YODsADk_tg,korean
js7pXIr0lGoTd_6HPMPckg,korean
An1_BlhLJDZomxI91SBv7g,korean
NsACuDqm5AVPpUocvuXONg,korean
ZHPp0z9Tr6qfjj2wCleLWw,korean
SLfVjeW6AauL6zaYjsCOTQ,korean
KEBKGGGkDhnuYdKrjzZblw,korean
SPyN19tjQyRTD-ltN0qNJw,korean
d79AROdlfw0Zzj5nRpUIxw,korean
GKspSLe5U3qkUgQTXfngyQ,korean
OFc7aHP1chwqXTgtYtbJzQ,korean
_vQugjzPLr-4udYpiISieA,korean
7DnZWIn1Dcsvq-_pIXXFZQ,korean
LjBKkUSpMwrpo99hXgtHYw,korean
yTng6X-YW3_hKMNzcdSHyw,korean
md5mjDamLsh1uxHDU9PfGA,korean
SdESb_kSAV6b0WD813J4WQ,korean
Nc7l1XSiMpf51MzQSPSzFA,korean
xQag1K9NezcXdXXn2AZcqA,korean
V95hnN4N2vw1ph2mDxIA7w,korean
DfrYMusGA-e5lPrv4mNRXg,korean
QxDdGjCKz7WZcQ7sBmXcuw,korean
xWUL-j6TQyKQHIfOtetu-Q,korean
vpkUUhs6dCnGeD-Vz0D29Q,korean
fVsH6QIJPzXpVbgmeiolsA,korean
xTwzk3lh7tE2GFiVQop1kg,korean
psqD5se4A0sv9Zn3PyUlcg,korean
_saXnBy0Wq2Gb3YusWZhqw,korean
LbuBN_aP9GW_Y0lT1et5Yg,korean
CYne0jX60n5-lET063I1fg,korean
LMyvruexOQzzHQrAgbdqiA,korean
YvL7_ZXp-VAhrOCy1mb-cQ,korean
xtxcAUvrD4dWHJd0cwvW1A,korean
JylIStPfFLOctHdlglvALA,korean
H29Gi3uoFtaqPaO1Z3KwJw,korean
eIPiRkf6KCo9A9Ok-Nr_ow,korean
VbUy299ch56p4GYZTNDbvA,korean
nMyot99PkX5iYCdxHoRJqQ,korean
c_Kellz-oODKoNpcRbV24w,korean
vQ2MwpkjcrF7uxs87oMeyw,korean
KaBw8UEm8uZTV6YLsshYrQ,korean
N0cfNApqwrPEqXgcf3NWmg,korean
HrbVnUR1-F0sareGcleyMw,korean
1ozuYD1HTa4u2F_NR9uUJg,korean
pZWhRtCJvTuwWoavaiCQrA,korean
fNKYBpQJivICm0ORb3nb_Q,korean
PWxky1zhv7gqdhXi8Pk6DA,korean
5QLOjmT6COV5R8-8e849IA,korean
pT5g_H68K25hMXUjQRwN4A,korean
d7pLL2k__WFcqtQ3cqfpHw,korean
7A8lzSqrSVfQFae13Tjhew,korean
kqZchP64In2gtYd3Xq-i-A,korean
vWoT1h8E2eWvIdJqpuxfdg,korean
hhlgJMDn7xkhgiWD4P1pEA,korean
q-QEwZi32JCnjb7zbY-PQw,korean
186fNhLP6ymshr5-CA0Lfg,korean
o1fv5Jm1WJs6O5-Sm8rx5w,korean
R18bhjYmKxpwfkwGFlWW2g,korean
GDWVTV11eq92ElXD9mstBw,korean
quTCBKTDcP2MWRM8jqiAQg,korean
S9skqRFpN0DztslDkGrkzA,korean
dpCSDy9uefOEcY44FHss2Q,korean
w2zQozUnGO2bxi29xbEwGA,korean
aZ_a78wVWnQnV6BdMwcFVA,korean
oE0gOeRyjDU6Me0zNAsz_Q,korean
_YsHeAEyCYY03zGqlDdj-Q,korean
rtFGv0F-GBfsS-cViu-3hA,korean
5AD9nY8UrYlCVMb3Y6KeWg,korean
P0OilvtjGnUQgf7hFzEgcg,korean
L7_siqDfU4-ZA17YtA-SBg,korean
2C1hZNqiWWfQJAIvS9rvDQ,korean
YqWXNq0Ku7cGb6Zj1j43Pw,korean
sHVnV3l2_mQefULh0mvwUA,korean
rFhI8Gedy7XQksVD-ixOHw,korean
0Zfcsxbos9Y6FE56MbjJtw,korean
xZQ9YfOeBtFC6nWGGobjUg,korean
_7_u6U5uwhDkVi7JJakyGA,korean
D2l6XG53ORM_wQg7c6dsAQ,korean
xSY8MI449l9HvKJKBSlVHA,korean
pb_cHcy8D8UC-jQ-Q524ug,korean
P289ym2atWI1Gb9xaEie9A,korean
6GAB0Rn6eBqCUO9Tx9BNgQ,korean
HiTAdo-v0S1nSfkXfynnHg,korean
QXW-RUQDs1r4VwwY18T4_Q,korean
fMf4P22m65creknIICuaXA,korean
zcWxZaC7pnIVe2ON4uUEDw,korean
MBpcYNiqrmr8qcFSeJK5mQ,korean
HUKn7SlSjYtemmPiGLnD2w,korean
2Bg8Jfl2FvH1unmvxNS0dQ,korean
aAmgz7o_W5FKMsKXiaH0Ew,korean
leYx3XTNEDLn9ezoXjlA5g,korean
IIM-dzbOvg4x7h-AjHsq9Q,korean
6p1hVVBEXd8jtRULoRUW5g,korean
WNF_VEyAkld2E1xGvSb2sw,korean
unKv93JlCAZZfkkuDiNE-g,korean
cxIJaqV9NaKC48t9V7IGng,korean
lJCW47cV6-0rXtQF9EAsuw,korean
-oj8yGjD32mIKQEOou-cKQ,korean
fSfECAGJr6h6cbJ22mmv1g,korean
bWRGDbQHe6alt54Acdg5ZQ,korean
QrfNvP4RSrQKxZ9d2NDefg,korean
VnnuUGARPaTevTIIApWWVw,korean
_9Hjy0gZ5TJ8D_LfYkV_bA,korean
q1gZLXETOCkRrOESCcjdqw,korean
0GN6l4FAknTFSWZhEan45A,korean
pUQQkYv4NkfRA_e2JRO27w,korean
3GYAtJo-YgEQpFDQBX0dJg,korean
6f1C0xuK5S5Zqy29_SmAvg,korean
p48PIvlZDQvDQJH-qnwAuw,korean
Lm8_nGWG8CJM6PZYzZzvug,korean
msTXnS05fuNxeyflpNfUrQ,korean
mZdxvKqo8-hP86lus1pVHQ,korean
MnV_28NaCVTObHsDNshWcg,korean
zFT7bFL0Gd3k4b8j1skBbA,korean
vMTJsNMw5JtrLoN1cilFzQ,korean
tE3eLwTh5b_sasPHPmqz0A,korean
0U9uW93o9DUnAP7r-76LVg,korean
cqaEC8brOh7P2OLT_r2xNg,korean
4qiX3E2WEsj7qz4fmrR-uQ,korean
3ca-gx5hhvrhzwNQVLv2kA,korean
Ycz0lIQObftqCnJJvln2WQ,korean
ZtjF2N3eYOjtnI3cES2fpw,korean
oMtJwDxuuxZPvGMgHOoAbQ,korean
br6HJD_UZ_LSU36tBZGSuw,korean
VsXxbeW5LTppZZHJqDuS1Q,korean
ShyKkqFuQoLXBWe5xO_QwQ,korean
rCS4w1A24k33FFTzZ52Vog,korean
v2dtG37r1ThqtfEfiFsAUg,korean
iYjIBo73l5UHRfQGBaZaEg,korean
lT0xsTDpKit5XV_7lOqJrg,korean
u6xe3S_1FbrIh9_WnFDtLw,korean
B3DBcIoTdvyfgH_Vs0jRiQ,korean
gj6zDB5krFzL90qdmpYVTQ,korean
_lRU0Iczcf5WSsxbDnwE6w,korean
_pZW7hmmvhrOoQ6sWTdwgQ,korean
H5jHfG4ZkNPaG6vojmAXww,korean
Z7D-nEHcuLXCO6eBprqYQA,korean
B3Yht2PJf2t1fPgRLGXB2g,korean
7XGZSOhx9xnUSmXk5Ef0PA,korean
09y5uyX7z41mjoA9fVF1bQ,korean
IwmUnAhFgDfu6zgYxhbXJA,korean
VLYShTGh-tjJ4n4mD02M9w,korean
tOqhvINBu3CYNnTQGmxO8g,korean
WlRZ4JEAVqtemQ5WQhFAFg,korean
3nvwvbbkJN2Cyp1VUuG6rA,korean
G77Fo795EhpO48Lst9eo3A,korean
l0vT-Cw6JBmhhJhCOT8b0Q,korean
7M9HRu4eaBNlCxFBjS2gzw,korean
CfxCTjCo1Dk5z2lGglAmBA,korean
vuccqiNbe1nDqajthJR-KQ,korean
0FOE_TW-91b9wN661lZMyQ,korean
c06A8F4Z3hP5tJ2VetxCjA,korean
80h4Y4OwRBzSZqH1-0i35g,korean
ABHLJmxkaPY4kOjJGGudig,korean
THR5b280MqaGi0XbMuVQXA,korean
XhCzENVgRBYcKwWLMX7FRg,korean
dUxhYX4hfWa4wDfIFgii3g,korean
6gD2rXvCO10sFxB4P4WixQ,korean
-26Q-LXjwqgY4Q47ZplfOw,korean
LeaMwZ8W2wmw6ZmVPnCLAg,korean
9LqZoFIN7dbRfNk8YMgueg,korean
HmxyXKtZd7IsWyVcTwBlDg,korean
0zcgBHXbaJn0ZxgpcTJ1aQ,korean
S28n01e8VKJ-Llm7YbEi0g,korean
oRPIVOL7poz-rt3uXefeFg,korean
tvKomqErrN2luYJExjtPCA,korean
mnXrPqOVbX_06D9OAo4dLA,korean
gl1p0g_BN_DC4Eh_hRaUEg,korean
WqLIjGVGynMS-vHRVDYjIg,korean
hsSNKebzjIp934m_nkjlSg,korean
z28cRtpdfiJfzIp1vkMAwQ,korean
4Y7N9NqTII8MpRzv4psgAw,korean
_riKxC9lqWhUyEyU8K1ESA,korean
BIjqonwpbOqn-YRxFqcNPg,korean
v--4s91RgyWUdWvMH2QZHw,korean
_16KSmVXf1lVoku1DgwnVw,korean
HKlcHprrOCbwMw6x71zYLg,korean
VwSxF9Ron5y0PIXTtGrqkQ,korean
GDHm-QyjlGEC_gg6pV7mZg,korean
w-GSdTRGTE44AN9D2uTLWw,korean
lMtmOKihaiUBq8T2xHvfOg,korean
cOXYWZ_GTX-_ue_kveguRg,korean
a2lxW_gOpLujZhiQMEYhZg,korean
hIpa9vS3U2JFcOWHZQeDwA,korean
OMF0rN7FHM2KovR8hJVbKA,korean
TzkFri9qw3g30GDC1q3-PA,korean
SiPVYO6i-jJKRVEfW1WdxQ,korean
5p7B9bFDFtF5lLWlnxuVgw,korean
wgwRNXuUhdvmoTi2PMuupw,korean
03UmxLneuIOpMLA0Yh7Qyw,korean
uQ_eauTWC6ctveeKqR30hQ,korean
Op43gk4VHEhENJGs-FKi3g,korean
XgNDhlefDhJ3TimoYrNlaQ,korean
FAALx4s7PBtCZWKFqRNPNQ,korean
_1LUC6gT1ckfiG3LyMfolw,korean
LHWJQNYizZZp4khRKIXUHA,korean
vcvQBFX9wejuqWf6ea9Clw,korean
onjYbHkzjMDhaQKgeqiRZg,korean
fJN6oV2U2Rat4_JQv7OybA,korean
c6A3P3Az_Ft2NT2ReqqxDw,korean
3JMdmYYCVf5sbNWElG6ClQ,korean
Q4n9sIofNcwZ4y-3swaKKg,korean
L7Zj7gLeYeww7I6DNrIs5Q,korean
eZ2eaBKoeqaY7C-_ZbKgPg,korean
PjF1dqCskf3T8jH2gA66JA,korean
fPMjJeTGwKarPzMIM5mBLw,korean
Eie4Ton07KvtUzD1vviICA,korean
bh_I5H4LYQNrJw5T9-lhVQ,korean
dYPY-6cpPIDWYkdWvM2N0A,korean
GdjbCv2nD_V_MCjk0HAgnw,korean
K3Pol2TudEUXgjWeABHeGA,korean
Jeh1YAz4wZZQFCof46L2Vg,korean
2TWJdgcdVmvyeBoWTUDEww,korean
WZ8WI-3Z7kd3hqHL_mn8MA,korean
N4KANHCIuDe4-FrRyEch7A,korean
6fYGuJZXiFb282D1qJzWSQ,korean
QPTxlH9KxraVczH-Ckntxg,korean
1SgW1X-S8KrIjq05l6xPPw,korean
FJ9TKLHeDoLXkk1uOwTMwg,korean
EZ3ibVUEjtnMgO4RaV9QxA,korean
RPKI-vh5UDriky0vtcL-3w,korean
LHcpOjPtc8QQCrFiRFjWyA,korean
2jkR9i54loLxuaowoPX5Fw,korean
Hnph6trad_cJb-rULrN5og,korean
Ab-oC8Wm_R73gWQYOUW_xA,korean
mahiUKFsLx1X-fg6mSGypw,korean
P2XxT0vLZMh0zaiqgrywFw,korean
X7Opl9IQDOJNK1tJplhdXw,korean
Hfys0MGMZ2_02jiXgmGKDQ,korean
69_uRnB0amB6FbmASCo0-A,korean
XXD9wgu9ns4_BFKubKJ5eQ,korean
u_bZIE1_NFrl-jqi15-s2g,korean
gtixZFBnphHqxlE5ZlNqLg,korean
L_Y1uWFf1ZUdmeYDloh_zQ,korean
SmGV2Ns7Md4MpNg6sskUpg,korean
-Zhzk6rUuCDGsdw48eBz-g,korean
ufBkr8JaT5rP-ndrGydasg,korean
No4ny0agfERlycMQwkLD4w,korean
hB0DCqfyHKGI137Gfg-yxQ,korean
5DubGsDTQYkdNf4nEYsfag,korean
smbtU8bseRMap7t2Fl5oXA,korean
TsoPHYCGoJ8jtiCOlRK06Q,korean
iWiRGDphwDrXAQyEJL5KVA,korean
7U9iB23UJB2NSe2Q6OCmgw,korean
1vSx0gpTqro-N73NGKneEA,korean
WfqMC8dGFCZPTQ-K0YuPBA,korean
w0lXJpm1m2P1Rj7qW1NhVA,korean
IH7POsW-7u8REmanJAWDug,korean
I91ZYFc-P4-sCmAVw5Q10w,korean
SJ82Jd2eJxtu3oCj91sqPA,korean
cYlH0xOcN6M0aSb4r_3AfQ,korean
rit0PONKpPW2LnyiPNPQgg,korean
T-Ecr4hzd2YCFMM57fuyUg,korean
0tY7uPrv2sQ-npalLNPFsw,korean
2HpXUFgnQPxsUYPDXJ8E7g,korean
-kKrajFYWOjNePuLdNtTlQ,korean
5I6krBhzH2c0oZ6Lqe2J0g,korean
BmXMFC_COgPsxyikGE83Nw,korean
Mc-ylQayCx25clpna9AW-A,korean
uC5_J2l9uwTleh7j5W__kg,korean
bgm69D_aZpXdV5OXoG3zIg,korean
WUc3CA6S8OjH3kiqv3eFOA,korean
mnj9O1tbCKiAN5zWMe5v8w,korean
Wt306odjwl9oRhN04IMLNw,korean
usx7tM0mkahfoJWaHxYaHQ,korean
XtuJ1t5EI1QHxs7rZOPytA,korean
naKx74Q0wLANNxmVDtq_6Q,korean
i-HGZmxvw-4PwSNO4uumpg,korean
WVgYnHEQTZzDkqpvEV4mbQ,korean
7jT76wrp0yhuHKBqTHSW8Q,korean
oKd02vbJ5jvseMR8YdsG9w,korean
Zf4VwqZf0OTxEm5E11au4A,korean
46GnKuRv1SKz78CWgdc8SQ,korean
uJJGpuvwCComknuHj8AKbQ,korean
NVq6ZTNnQucOBNn5m6ubow,korean
WxaROsYvllqmemovnkyciQ,korean
CHuR8YJcyk34jwh6vjG7_w,korean
V58fRNPGjNFHqGDgtq7PEw,korean
paiZOon-gS4PDRWe3DPm9g,korean
g-Fe-czz3PrpZkb0U88R2w,korean
aVjUXRllkpl1FTxZ8JRh-g,korean
ucPJv4Xy5A9RsqxsOk78xw,korean
JhAdf98S2O0wGTzjoQK_pA,korean
j9tAoiEsgSS85QV04pY3lQ,korean
QCX41m2IubwEr4eXrH0uJQ,korean
F8kWKI3BnbaZFXYBMT_CNQ,korean
tWSjcyxwBccZkEyhry_aEQ,korean
UQJl-bmX9-IKaeZYrhfK6Q,korean
dKuyY0T_BF8DtDMmFcyByg,korean
QNVt8mtNc768DM8lxkmYEw,korean
YZPN7vdzoogMP4WFP4AKtA,korean
1qjJz_X-qzAmWHt3CY44CA,korean
pehKHPaU7Zgqf5SQ0MZmLA,korean
iOP5--ysHdx8tllieeSsig,korean
tQiNC90K4ebVAglXcqx1Iw,korean
YuvWY1Jx8QuJGWJVjl6-MQ,korean
T-t9GtsWKU7LZV7jloCTuA,korean
RwT7wGzZzaMypW5mjNaNNA,korean
1GQhMgBa098ptUEBIuR-pQ,korean
87C1A7TyutLNCZxBPCdWsQ,korean
-PMjjzD4JqHI-XoHBVc3ww,korean
5NyOV1yaipv9FpiHRriDwg,korean
oI3WqyqyP5OGtgGF-7qYCg,korean
Y_uOGOW_0miGA_Oh_bf44w,korean
lzCzH1Wwl_MSDU9Ety9QQQ,korean
KbQ-k-qtbC6SvKX-zIkfLw,korean
wcIsGeTpQLDTpkRyVxOMpg,korean
dsPxJP41Y2yRJfOcfgV8_A,korean
1dvJm3EZLh9iejUbNmTbLQ,korean
_X7gtd1PcXBsvvmR35Inhg,korean
ULZhPfCQuqqKN767gRQ6Zw,korean
lAuKGmO8paT8PjqGl2BNgQ,korean
