businessID,name,address,coordinates,numberOfReviews,rating,zipCode,category
2-z6dRAkKupCyz1LF251pQ,Jintana Thai Farmhouse,"344 7th Ave, Brooklyn, NY 11215","40.6665799, -73.98211",204,4.0,11215,thai
KIERtmoOTz7r103MWw08nA,Cafe Chili,"172 Court St, Brooklyn, NY 11201","40.68801, -73.99334",212,3.5,11201,thai
UBnrFZuqa1nMrV7ncWHBwA,Corthaiyou,"1310 Cortelyou Rd, Brooklyn, NY 11226","40.640433, -73.965713",240,3.5,11226,thai
TuGFxspYWd0smugwUeN9sA,A Gusto Thai Bistro,"1450 Fulton St, Brooklyn, NY 11216","40.6798609, -73.942852",155,3.5,11216,thai
kiKUF11kNgEnM__P11nrig,Tea Cup Cafe,"76-23 Woodside Ave, Elmhurst, NY 11377","40.7440056330087, -73.8885498046875",161,4.0,11377,thai
BlBBmx4sLmoRW0tORiMDHQ,Hado Sushi & Thai Cuisine,"138-40 86th Ave, Briarwood, NY 11435","40.707672, -73.8170807268747",373,3.5,11435,thai
MBOrVJAgdZ3Wm50e9arOeA,Bangkok Supper Club,"641 Hudson St, New York, NY 10014","40.739009, -74.005798",6,4.0,10014,thai
v3qL3KqFJYuS_3rCsgpuXQ,Rain II,"1095 St Nicholas Ave, New York, NY 10032","40.838382, -73.940054",194,3.5,10032,thai
gBoqjD5MTJuGx65QjAhJGg,Bangkok City,"100 Fifth Ave, Pelham, NY 10803","40.912359, -73.808888",192,4.0,10803,thai
siltHv2lcAuzOdazxq_17g,Sam Muk,"65-25 Roosevelt Ave, Woodside, NY 11377","40.74641, -73.89817",18,4.5,11377,thai
1KoKR9fug8VXZr5tqqtimQ,Rim Nam Thai,"52 Jay St, Brooklyn, NY 11201","40.7033674860089, -73.9868891",30,4.0,11201,thai
oO_X1H5Lxo8sNykx6azLVQ,Thai Super,"166 E 118th St, Store A & B, New York, NY 10035","40.799358, -73.939726",200,3.5,10035,thai
pjCLHrmXcfb2BLaZS1fXsA,Thai V Express,"203 E 26th St, Basement, New York, NY 10010","40.7406835242277, -73.9813961461186",35,3.5,10010,thai
fZuIszXbPoyzYMDSYd3oOA,Ghang Thai Kitchen,"229 Court St, Brooklyn, NY 11201","40.6861227, -73.9938877",208,3.5,11201,thai
VMDmMIWR059HKMp_Mj3Msw,Thai Tree,"36-17 Greenpoint Ave, Long Island City, NY 11101","40.7379204227519, -73.9293925641142",39,3.5,11101,thai
EzyjRrhRpt_NR7wIwqm_Rg,Prik Thai Kitchen,"4716 30th Ave, Astoria, NY 11103","40.760919256927295, -73.90903266139871",103,3.5,11103,thai
DEoUnmEnguWiwlDh3CFm1A,Thai Peppercorn,"1406 Madison Ave, New York, NY 10029","40.78821, -73.95363",83,3.0,10029,thai
3Pj_6JogAypgXNhM1-iSPQ,Go Vegan Cuisine,"50 Ave A, New York, NY 10009","40.72383, -73.98478",15,4.5,10009,thai
fJW2CdsqXrKRtaHqoZoeHg,Jad Jaan Thai Vietnamese,"83 Audubon Ave, New York, NY 10032","40.84124, -73.93768",41,4.0,10032,thai
B0e6kXT0doU-n6EvMVGzQQ,Thai Me,"918 Broadway, Brooklyn, NY 11206","40.697306, -73.936091",169,3.5,11206,thai
iTke4ZsI0WyAHD6fmAtRLA,Coco Malaysian Cuisine,"82-69 Broadway, Elmhurst, NY 11373","40.74191552229843, -73.88064333248208",296,3.5,11373,thai
rhWaFGReGsmyWAojvGWQlQ,PaPa Thai Cuisine,"2115 Frederick Douglass Blvd, New York, NY 10026","40.80346, -73.95647",96,3.0,10026,thai
q_UIu1o9chUXMCLU-jTPxg,Honey's Thai Pavilion,"3036 Westchester Ave, Bronx, NY 10461","40.84787092391438, -73.83118508992126",298,3.5,10461,thai
YvhVIOCXT8X71nkAy388Lg,Lily Thai Restaurant ,"615 Grand St, Brooklyn, NY 11211","40.7114199, -73.9476",235,3.5,11211,thai
gMsYn7zCsgV36P-ZL3gDaw,Flatbush Thai Corp,"561 Flatbush Ave, Brooklyn, NY 11225","40.66002, -73.96042",15,4.5,11225,thai
4xQ7ZLWHFALOmJJURDOCUw,Curry 42,"220 E 42nd St, New York, NY 10017","40.74998, -73.973",7,3.5,10017,thai
ZGKdgFAGOL6NOPXPrBkhzA,Myrtle Thai,"438 Myrtle Ave, Brooklyn, NY 11205","40.69308, -73.96814",201,3.5,11205,thai
_HfPRP59incO6iTeZ-gNmw,Thai Love You,"90-19 Corona Ave, Queens, NY 11373","40.742022, -73.874653",15,4.5,11373,thai
z7aGXL9WSu9DVLB_27OBBQ,Chef CBTM Bistro,"37-65 74th St, Jackson Heights, NY 11372","40.74716, -73.89124",19,4.5,11372,thai
Z0mf-C5-NuOTvhIKe-z_iw,Mongkhon Thai Cuisine,"47-16 30th Ave, Queens, NY 11103","40.76088, -73.90898",3,5.0,11103,thai
jOGL9SOeMH2F6HO5qxbDHw,Boon Thai,"681 Manhattan Ave, Greenpoint, NY 11222","40.72499, -73.95162",93,3.0,11222,thai
CvSOAN2WWzLRGND4vN1xtA,A1 Asian Fusion,"2071 7th Ave, New York, NY 10027","40.807897, -73.948765",126,3.0,10027,thai
PiOv4vMRLaJJoqt_Eyebvw,Udom Thai,"661 Washington Ave, Brooklyn, NY 11238","40.67736647507944, -73.96346237531584",386,3.0,11238,thai
iuVI8C_GXxOnoJIbc9XJeQ,Grace Thai 2,"57-42 Myrtle Ave, New York, NY 11385","40.700299, -73.90208",21,4.0,11385,thai
tjILxkIZKcppgew6NwIngQ,Jai Dee Restaurant,"420 7th Ave, Brooklyn, NY 11215","40.6640542593014, -73.9840793609619",136,3.5,11215,thai
pt9Jy-21FD1kDl_jMavlRA,Pho Tan,"147-34 Northern Blvd, Ste B, Flushing , NY 11354","40.76511836144005, -73.81784939217877",73,4.0,11354,thai
cmssS5DPbF6Yv-EJdKVm_w,Khantong Thai Kitchen,"57-17 Roosevelt Ave, Woodside, NY 11377","40.745584, -73.906885",30,4.5,11377,thai
vck-SQMVm4dXEoXkNWXGUg,Chill D Taste Thai,"167-11 Union Tpke, Flushing, NY 11366","40.7229760286472, -73.80069668193148",43,4.0,11366,thai
FsHqkVb0kmLq1VW7P-xz1A,Tomo Japanese Fusion,"1077 Flushing Ave, Brooklyn, NY 11237","40.70465, -73.9292399",177,3.0,11237,thai
xJlMHqnScLobt-Rr44Sotw,Langkawi,"5323 8th Ave, Brooklyn, NY 11220","40.63889, -74.00582",94,3.5,11220,thai
CKG7LVmSlvI93scyb1aVeg,Mr Wonton,"73 7th Ave, Brooklyn, NY 11217","40.67517, -73.97481",249,3.5,11217,thai
GbrHNEaB2dcTO0zcatqQKQ,Gai Chicken & Rice,"127 E 23rd St, New York, NY 10010","40.73979, -73.98499",9,3.5,10010,thai
OuHB-EdeXmQ26QDzAsDxyw,Thai on Clinton,"168 Montague St, Brooklyn, NY 11201","40.69392537288475, -73.99241130799055",43,4.5,11201,thai
ybPMdh4XiTTwLWOMUXdwlw,Thai 101 Bistro,"448 Myrtle Ave, Brooklyn, NY 11205","40.6930313110352, -73.9674987792969",214,3.0,11205,thai
Z-M86oT4ek94qafHAzMFzw,Thai Taste,"27-17 Jackson Ave, Queens, NY 11101","40.74799, -73.94045",6,5.0,11101,thai
oS1e-zZ_qzZNIUEp3FYHhQ,Yummy Thai,"4959 Broadway, New York, NY 10034","40.86808, -73.9205",433,3.0,10034,thai
IYRJ5E7fnK2UC0B5mOgzSQ,Sweet Basil,"670 Franklin Ave, Brooklyn, NY 11238","40.67555407110399, -73.95645569570662",241,3.0,11238,thai
SkYcO8FaqYgoP-66g58OMw,Thai Pot,"103-07 Queens Blvd, Forest Hills, NY 11375","40.7247545048924, -73.8498401641846",269,3.0,11375,thai
3LQD4aB3UYPteZfsyglV4w,Jin Sushi & Thai,"1708 E 16th St, Brooklyn, NY 11229","40.6081597222155, -73.9574643192272",108,4.0,11229,thai
5rX_7IkvFx5MKqS3ikQe3Q,Fortune House,"82 Henry St, Brooklyn, NY 11201","40.698465, -73.992802",137,3.0,11201,thai
SOrQnn_dsHIFpmW5HTCFCw,Ocha Thai Cuisine,"124-32 Queens Blvd, Kew Gardens, NY 11415","40.7123969, -73.8269638",67,3.5,11415,thai
4ak7lLxs6jopSjkMWJ8yKQ,Kinkhao Thai,"2200 Amsterdam Ave, New York, NY 10032","40.84079, -73.93648",50,4.0,10032,thai
hSiTqxKKgvQSI5x5VdMjoQ,Top Thai Restaurant,"8510 4th Ave, Brooklyn, NY 11209","40.62325, -74.02838",346,3.5,11209,thai
-oTK8LUYYE7c8St9W_H97w,Thai Tai Eatery,"59-61  69th St Maspeth, New York, NY 11378","40.7218793, -73.89283739999999",7,5.0,11378,thai
dJYc9Hi0KJRMqCkCJOxC-w,Sakura Sushi & Thai Cuisine,"273 Mott St, New York, NY 10012","40.7239, -73.99479",86,3.0,10012,thai
0gMp5__7rq2csBndxnNtGQ,Star of Siam Thai Kitchen,"103-18 Metropolitan Ave, Forest Hills, NY 11375","40.70994, -73.84932",132,3.5,11375,thai
wys1HhKwy80LSIRqG_prEg,Spice,"61A 7th Ave, Ste A, Brooklyn, NY 11217","40.67549, -73.9746",250,3.0,11217,thai
zYIKxE7eKeglXweoABjSwg,Thai BKK,"2021 Lexington Ave, New York, NY 10035","40.802786, -73.938354",94,3.5,10035,thai
ybczZr7m8jZtGe0qDPXW5w,Accent Thai Kitchen,"631 Mclean Ave, Yonkers, NY 10705","40.9091134, -73.8792337",146,3.0,10705,thai
iB1tr_xJk7aAt0AhewoB9Q,Thai-Nam Restaurant,"137 E 45th St, New York, NY 10017","40.7532501, -73.9740524",44,2.0,10017,thai
f1Q1n_dLzCvqU-dq0EBNsQ,Asian Gourmet,"57-11 Main St, Flushing, NY 11355","40.74609368699216, -73.82589484105429",129,3.5,11355,thai
P8xz4EdZnNeIOIlcD4k_kg,Malinee Thai,"2028 2nd Ave, New York, NY 10029","40.789403, -73.942934",10,4.0,10029,thai
pz9_t1FRurDN1_4Vw8VJ3Q,Aura's Thai Vegan Friendly,"1007 2nd Ave, New York, NY 10022","40.757065, -73.96727",3,4.5,10022,thai
HzJP6ICu_Naf5R0swzd-dg,Amina Thai,"169-22 Hillside Ave, Jamaica, NY 11432","40.7107274, -73.7929057",169,3.5,11432,thai
3pOAiE7W7nDEeVFNy_vmfw,A La Mode Oriental,"37 W 54th St, New York, NY 10019","40.7621, -73.97732",33,2.0,10019,thai
yt6reb5HlIhJRubUVX80WA,Talay Restaurant,"154 Stuyvesant Pl, Staten Island, NY 10301","40.64249, -74.07665",22,4.0,10301,thai
UFMXc5B0i_IetI-f8Dpb5A,Coco Thai,"268 Prospect Park W, Brooklyn, NY 11215","40.6585694, -73.9822303",91,3.5,11215,thai
ri2YWZ2jMuxauAUA__4uvw,SITA THAI,"3609 Broadway Ave, New York, NY 10031","40.82889, -73.94899",77,4.0,10031,thai
tx-gxkns4uFyve7Eu5mYKA,Tana Thai,"1890 Eastchester Rd, Bronx, NY 10461","40.8513635, -73.8439993",226,3.0,10461,thai
kAwN-eXOLkZ4OJSRgmjojw,Futigi,"164-04 69th Ave, Fresh Meadows, NY 11365","40.7330466243197, -73.8047376629297",141,3.0,11365,thai
gJMMX5Ip4AsulbzxMZgdYg,Thai Bird,"2330 Borden Ave, New york, NY 11101","40.7395853, -73.9469816",4,5.0,11101,thai
w2XTAF56oI2ywMGc9W6SQA,Thai Leaf,"611 86th St, Brooklyn, NY 11209","40.6202163, -74.0237945",63,3.0,11209,thai
9c8M-3W7vuP4idvgi2LXSw,Fulton Thai,"848 Fulton St, Brooklyn, NY 11238","40.683459, -73.967407",119,3.0,11238,thai
QTQrXWuowKHNFGNssXT_TA,Forest Thai Cuisine,"1211 Forest Ave, Staten Island, NY 10310","40.626607, -74.130334",142,3.5,10310,thai
REW3M3kvhl3ghw0hPQH5mQ,Frank Steak Cart,"New York, NY 10018","40.75391, -73.98996",5,4.0,10018,thai
mFWOB5TqSF2MSKuACnt3kw,H&I Express Thai,"459 Bushwick Ave, Brooklyn, NY 11206","40.701727, -73.936639",32,4.0,11206,thai
Z7uV9jqrj9GkSws1cz06cg,Grub Thai,"34 Lexington Ave, New York, NY 10010","40.740072, -73.98461",5,4.0,10010,thai
S2b7VCymh4W4iLveuRnOgg,Love Pho,"174 2AVENUE, New York, NY 10003","40.7304, -73.9860999",22,3.0,10003,thai
w8mt6JTk8lUe7dTV6hASEw,Golden Way,"13309 Cross Bay Blvd, Ozone Park, NY 11417","40.67507, -73.842849",65,3.5,11417,thai
0DyF6tokikZqd8bys-Af_Q,To Be Thai,"126 Beverley Rd, Brooklyn, NY 11218","40.6426978913573, -73.9783389864039",211,3.5,11218,thai
QfcobhW--x1cEbQjOWrURg,Pattanian Thai,"6402 Fresh Pond Rd, Ridgewood, NY 11385","40.71012, -73.89958",15,4.5,11385,thai
_Ki5XZTB8mL9RDYGj7KP0w,22 Thai Cuisine,"59 Nassau St, New York, NY 10038","40.70925, -74.0088",209,2.5,10038,thai
2ev7_7be5HVGfYJCEKEOgw,Nagoya,"2573 Francis Lewis Blvd, Flushing, NY 11358","40.773402, -73.7959592",73,3.5,11358,thai
wr6k2PrOKPc7UC2S4izxjg,Ako Asian,"268 Prospect Park W, Brooklyn, NY 11215","40.6585584183116, -73.9821517497526",23,3.5,11215,thai
Il1K0hzGEiJgLLBCZCfA1A,P'Noi Thaithai Grocery,"76-13 Woodside Ave, New York, NY 11373","40.74369, -73.88835",29,4.0,11373,thai
0-569A_CYm73PD4HnX9JSg,BakerHouse Thai Cafe,"41-07 Crescent St, Island City, NY 11101","40.75195, -73.93909",2,4.0,11101,thai
tk_hI5v8KufzFaIP57_57g,Golden Thai,"469 Irving Ave, Brooklyn, NY 11237","40.69566, -73.90798",112,3.0,11237,thai
Upy5v6_311t1CUV3ru4jQA,Asian Cafe,"158-28 Cross Bay Blvd, Queens, NY 11414","40.6599740553576, -73.84047699999999",33,3.5,11414,thai
w6O7NYwQw0N1f-XXenzoOw,Miracle Thai,"117 St & Broadway Ave, Columbia university, New York, NY 10027","40.70426247502548, -74.0093378588955",19,4.0,10027,thai
9ieA0TyApI94wEqqW_r93w,Aaron's Chinese and Thai,"338 9th Ave, New York, NY 10001","40.750379, -73.998141",61,2.0,10001,thai
xB0HiAt-UKl-q-4r47_twg,Gai Chicken & Rice,"118 Fulton St, New York, NY 10038","40.70997553059416, -74.00741534076192",21,3.5,10038,thai
wJLDkcnzMVx7vsgiTfXKsw,Kensi Thai Restaurant,"2528 Adam Clayton Powell Jr Blvd, New York, NY 10039","40.82275, -73.93876",9,4.0,10039,thai
uTCYtdx4b6vFwsVC3Bb9zg,Aji Sushi and Thai Restaurant,"201 5th Ave, Brooklyn, NY 11217","40.6765491709531, -73.9800939",61,3.0,11217,thai
zJ6-ZCrtJA943nsVl2l8gQ,Thai Cuisine,"1509 White Plains Rd, Bronx, NY 10462","40.83811, -73.8638",79,3.0,10462,thai
-edCxB-9khQrBsqXNcBg1A,Ke Lai Le,"791A Washington Ave, Brooklyn, NY 11238","40.6728499, -73.96265",112,2.5,11238,thai
IXH26OJiL2hUSwNW_NJEhQ,Warung Roadside,"Brooklyn, NY 11201","40.6967, -73.99003",17,4.0,11201,thai
y-Zbjly6Gn1ctK2X76YBMQ,Zaab Zaab,"133-33 39th Ave, FH12, Flushing, NY 11354","40.75946, -73.83344",12,3.5,11354,thai
JNnSuWv6PEPe-US-Nkx6Fw,Rua Thai,"204 Smith St, Brooklyn, NY 11201","40.68471, -73.99197",4,5.0,11201,thai
E-ym82UOKHxVh-sEm5HZxA,Boon Chu Thai Street Food,"136-20 Roosevelt Ave, Stall  11, Queens, NY 11354","40.75933, -73.82918",19,3.5,11354,thai
sxwPYI-9XU3xgZcpqerDLQ,Avocado sushi,"1310 Forest Ave, Staten Island, NY 10302","40.626092, -74.133678",43,3.5,10302,thai
ux6qiwZk--PBFFt2rdOChQ,Mamu Thai Noodle Truck,"875 Pacific St, Ste 3, Brooklyn, NY 11232","40.68075, -73.96612",32,4.0,11232,thai
VGOSQXDBT1pHhqAB7_B8mA,Sushi Tatsu,"609 Franklin Ave, Brooklyn, NY 11238","40.677695, -73.9553284",210,2.5,11238,thai
uxMrAiFaN-S3pJlTjSe2WA,BB Thai Kitchen,"218 Columbia St, Brooklyn, NY 11231","40.684743, -74.003078",1,5.0,11231,thai
xMAE-TUaB6qzVS8nvwa_HA,Buddha Asian,"37-09 83rd St, Jackson Heights, NY 11372","40.7495251, -73.8832146",6,4.0,11372,thai
k4Aoi0jXt6S3W_lxCYO9Qg,Green Lake Restaurant,"795 Flatbush Ave, Brooklyn, NY 11226","40.65323, -73.95922",71,3.0,11226,thai
pXxBeKXDgcNSioo-3ysMcg,Wild Ginger,"46 E 29th St, New York, NY 10016","40.743969, -73.984268",1,5.0,10016,thai
zzXRBvV95o6batefczSMkg,Zaab Zaab,"25 11th Ave, New York, NY 10011","40.74310980254569, -74.00916959999999",1,5.0,10011,thai
GXLGoW56JMm1lQf6Lnc15w,Yummy Thai,"383 Flatbush Ave, Brooklyn, NY 11238","40.675963, -73.9713823",85,2.5,11238,thai
DYOyC7JQ0DBCY59b7HKb6A,Thai Mis Delicias - Truck 1,"130 5th Ave, New York, NY 10010","40.7388444, -73.9922313",9,2.5,10010,thai
DFFNe30NcyL1ZhDxos_yyA,BK Cafe,"247 Suydam St, Brooklyn, NY 11237","40.70177316341405, -73.9242596",3,5.0,11237,thai
ap5ItL4WOhLDgdZbNdTBqw,888 Hudson Thai,"812 W 181st St, New York, NY 10033","40.85104044302749, -73.93916142935066",3,4.5,10033,thai
PGTXtUEt73UrwPvc8bhFvA,Wayla,"55 Water St, TimeOut Market, Brooklyn, NY 11201","40.703430783425134, -73.99160719999999",9,3.5,11201,thai
PjbB73stmWEsRgF_uHa2iQ,Thai Noodle House,"74 5th Ave, New York, NY 10003","40.73593277328282, -73.99430494418007",21,2.5,10003,thai
iheFO5N-JE-hXCWO4USvPg,Rice n Fire,"123 Ludlow St, New York, NY 10002","40.719763, -73.988776",1,4.0,10002,thai
mx4RsihuvH8ysNaCVpQs6g,Lucy's Asian Kitchen,"Terminal 5, John F. Kennedy Airport, Jamaica, NY 11422","40.6438633299947, -73.7813438548279",135,2.0,11422,thai
vgQS_pLd4AftB4RNVnyD-A,China Thai Chinese Restaurant,"867 Flatbush Ave, Brooklyn, NY 11226","40.6509874, -73.9586027",21,2.5,11226,thai
tEZTZG55c3TfeF-vbYOjog,Pad Thai,"401 E 58th St, New York, NY 10022","40.75898, -73.96215",3,3.0,10022,thai
YCBjn0t4bMaQb8Bk7l37ng,Gan Asia,"691 Amsterdam Ave, New York, NY 10025","40.7923393, -73.971405",49,2.5,10025,thai
ubX4CD4GqXpXjLfuBJo8HQ,Spicy Republic,"972 Second Ave, New York, NY 10021","40.7557, -73.96771",2,2.5,10021,thai
40Km2Xn6aGslql9CtuJSbg,Green Thai NYC,"58 E 1 St, New York, NY 10003","40.72403347791555, -73.98925092208928",1,4.0,10003,thai
71EQXj4urSJKrM7bZwM4Fg,624 Kam Hai Chinese,"624 Caton Ave, Brooklyn, NY 11218","40.64753, -73.97378",58,2.5,11218,thai
r_auTWBu0-xW_9SQWLEdrg,Nine Thai,"110-70 Queens Blvd, Forest Hills, NY 11375","40.7189569381508, -73.8391626253724",116,2.0,11375,thai
nt-B5XlmTJlQsDqoiL7UKA,Chang Pai,"166-12 Hillside Ave, Jamaica, NY 11432","40.7094307, -73.7955093",76,2.0,11432,thai
jfoHx_QpcZcRP7TJAl0G7Q,Mr Chan's Restaurant,"3021 Stratton St, Flushing, NY 11354","40.7694891, -73.834159",36,3.0,11354,thai
VekxV3wmgQEuuo8pKzSRwg,Pho Aob,"1003 A 110 St Columbus Ave, New York, NY 10025","40.80134122234568, -73.96109902534347",5,4.0,10025,thai
YRuv0MBS7Fs5xZOW97J6IQ,Thai Mis Delicias Truck,"110 5th Ave, New York, NY 10011","40.73759, -73.9927",2,4.0,10011,thai
Gvg0ZLMsyZkLWHhT6uJs7w,Green Leaf,"72-60 Metropolitan Ave, Middle Village, NY 11379","40.71244, -73.87957",48,3.5,11379,thai
85y2x_yaBAEGDtwkhqe6ug,Loong Xin Asian cuisine,"670 E 233rd St, East Bronx, NY 10466","40.8935462028793, -73.8584990054369",19,3.5,10466,thai
-6wpiKE7vCkFVb7GLCVcIw,Sushi Thai Cuisine,"1185 Bedford Ave, Brooklyn, NY 11216","40.68276, -73.95349",131,2.0,11216,thai
AU3hpGRNzu4GnjGkjDUGkw,Jai Sang Ma,"8140 Broadway, Elmhurst, NY 11373","40.7428524, -73.8830175",11,3.5,11373,thai
oizwTwvIitkCY_-czB8wqw,Pick Up Six,"221 W 230th St, Bronx, NY 10463","40.87746, -73.90698",17,3.0,10463,thai
6c8XO5GAOeX81n8hTCLP5Q,Take Thai,"275 Park Ave, Brooklyn, NY 11205","40.696121, -73.967888",2,4.0,11205,thai
Yv-_cU8CIJLUWXIMAjQPMQ,Spice,"71 First Ave, New York, NY 10003","40.725536, -73.987213",2,2.0,10003,thai
HXzO3am7-feBYeAVwsInQQ,Teo Thai Kitchen,"109 Eldridge St, New York, NY 10002","40.71816029228648, -73.99208005517721",1,5.0,10002,thai
ChOiuNbaglkVmrlk9lIIIA,Kitchen Thai,"271 Prospect Park W, Brooklyn, NY 11215","40.65834, -73.98199",14,2.5,11215,thai
YP2EQXu_OsOwr6AUELqSnw,Little Grenjai,"477 Gates Ave, Brooklyn, NY 11216","40.68667855188721, -73.94784375521613",1,5.0,11216,thai
KK-H4dzVjlZTRXnjwVErrA,Thai Cafe 45,"212 E 45th St, New York, NY 10017","40.752240389104905, -73.97238444343694",1,2.0,10017,thai
m4_k7yyNyU3yuUtb9CbpmQ,Thai Evolution,"536 3rd Ave, New York, NY 10016","40.746921, -73.977661",3,2.5,10016,thai
viB_c1ywQJJOr-zVQHkr0A,Roomservice,"349 E 12th St, New York, NY 10003","40.73039, -73.98381",1,5.0,10003,thai
0jksmaH2Fiy3VTricU7g9A,Golden Kitchen,"7909 Jamaica Ave, Jamaica, NY 11421","40.69224, -73.86299",13,3.5,11421,thai
57pRpzSGWg1jcmrP13GcYg,9 Thai Palace,"437 5th Ave, Brooklyn, NY 11215","40.669338595523946, -73.98592203855515",8,3.0,11215,thai
hq73x-YmjAh4KFsQdbQx7A,Wickedly Hot Thai Cuisine,"299 E 11th St, New York, NY 10003","40.7303352, -73.9859467",5,1.5,10003,thai
U358IKiKV5uGjhR_H2NjVQ,East Garden Asian Cuisine,"2072 Flatbush Ave, Brooklyn, NY 11234","40.6191663, -73.9334202",13,3.0,11234,thai
wb-nmdAb_KKvqD-_vbCTqQ,UnTable,"529 Henry St, Brooklyn, NY 11231","40.68357, -73.99945",1,3.0,11231,thai
qVEmCWCDISUqKRADh0gK9Q,Lin's Garden Chinese & Thai,"8523 3rd Ave, Brooklyn, NY 11209","40.62399, -74.0306592",6,2.5,11209,thai
Ut4N7Fxikkxi214fy5Qo2w,Send Noods,"11 Mott St, New York, NY 10013","40.7140600199484, -73.9988298341632",1,4.0,10013,thai
BY-oHxO410rDVhX0yRAvQQ,China Sun 2,"1980 Victory Blvd, Ste 2, Staten Island, NY 10314","40.612406, -74.129772",3,2.5,10314,thai
fTpla27BQIfN5UWK6vjlQQ,High Thai Restaurant,"4017 Ave U, Brooklyn, NY 11234","40.60876, -73.92446",14,2.5,11234,thai
ai3pqIIsa0FdwCAzxb8dpg,Spice Classic,"1411 2nd Ave, New York, NY 10021","40.769966, -73.957916",1,3.0,10021,thai
Bfc6TY4RtqIaA0_EN8l5kA,Bangkok Boulevard,"268 Prospect Park W, Brooklyn, NY 11215","40.65854, -73.98219",3,3.5,11215,thai
j6K5XJMCRqVCFzvGnrIcqg,Thai Table,"123 Ludlow St, New York, NY 10002","40.719766, -73.988783",2,2.5,10002,thai
IIKK1IKRVNEyE7lFo9pprQ,Tiny Thai Cafe,"394 3rd Ave, New York, NY 10003","40.742176, -73.98104",1,3.0,10003,thai
CSJ-D61YYfWeweGzFMI0ww,Tai Pei Hot,"82-02 45th Ave, Ste 15, Elmhurst, NY 11373","40.741413, -73.882486",2,4.0,11373,thai
kq5QneTpTjVmweV4Jn50jw,Lan Thai,"8510 4th Ave, Brooklyn, NY 11209","40.62325, -74.02838",3,3.5,11209,thai
kzvcRu47MA2fPvW0WRPICA,Kao,"3 Greenwich Ave, New York, NY 10014","40.73387, -73.9997999",4,3.0,10014,thai
boU8YGyv3xft7VwH37Bh2A,Yummy Thai II,"8523 3rd Ave, Brooklyn, NY 11209","40.6239891, -74.0306625",11,2.0,11209,thai
fYKcfxFWcdAxp1pHvjpjdw,Village MA,"107 MacDougal St, Ste A, New York, NY 10012","40.72992, -74.00095",5,1.0,10012,thai
p1n4SeP1goqMJAm390LlBQ,Xun Su Asian Cuisine,"94-00 Grand Central Pkwy East, Terminal C, East Elmhurst, NY 11371","40.77102855406766, -73.86518850092789",6,2.5,11371,thai
-pSJz5dQAfl7xueK_kvU0w,Taj Mahal Restaurant,"148-01 Hillside Ave, Jamaica, NY 11432","40.7126087102827, -73.7845617392878",3,2.0,11432,thai
itaeq_Z1dykkxaE7ZIAK7Q,Thai Thai Thai,"New York, NY 10013","40.720224260608234, -74.00463335005966",2,1.0,10013,thai
KQVwmDSp1N3v6pWQXtlV1Q,PadThaiGuy,"New York, NY 10002","40.71572765395086, -73.9862971653199",2,3.0,10002,thai
g_DS1jNZ-minHZu_3OjV_g,No 2 Panda Garden,"6416 11th Ave, Brooklyn, NY 11219","40.629032, -74.005928",3,2.0,11219,thai
2UlrxOPoqZAzAyDSFkRENA,A&J Asian Cuisine,"Brooklyn, NY 11226","40.64790344238281, -73.95817565917969",2,3.0,11226,thai
iK0eVDtSFW7cW-4PKhq0WA,Asian Time,"347 Flatbush Ave, Brooklyn, NY 11238","40.67724609375, -73.9721221923828",8,1.5,11238,thai
B6fXfY9Z-66OfISBD5-wuA,Yahar,"7919 Atlantic Ave, Jamaica, NY 11421","40.6848136028778, -73.8606077202362",3,2.5,11421,thai
cAu-1t90dUdcSDI5ZvYqEg,A & J,"333 Flatbush Ave, Ste 2, Brooklyn, NY 11217","40.6778603, -73.9726105",7,2.0,11217,thai
oFzfFDDTVCqVBV9wHpZvNg,Nick's Kitchen,"447 7th Ave, Brooklyn, NY 11226","40.6628837585449, -73.9845504760742",2,3.0,11226,thai
U7IbB48W9CiUDb0NA5Jn7Q,Thai House 2,"112-07 Jamaica Ave Richmond Hill, Queens, NY 11418","40.69784, -73.83617",2,3.0,11418,thai
L_-RylYupDJG1leOCXQwcQ,Yummy Thai,"41-83 Bowne St, Flushing, NY 11355","40.7576469, -73.8224038",1,1.0,11355,thai
Xjswj531-FkRZPpcccU6kQ,Vida Verde,"248 W 55th St, New York, NY 10019","40.7649503286729, -73.9828372257363",1590,4.5,10019,mexican
WyiTT3VHjzowMnOnUpZ7TQ,Empellón,"510 Madison Ave, New York, NY 10022","40.75972, -73.97472",437,4.0,10022,mexican
MaoCNdHni6MLjM9iYQqHcg,Frida Midtown,"214 E 52nd St, New York, NY 10022","40.75667, -73.969168",160,4.5,10022,mexican
Wx6lMnEh7dCmX-9PQF1Ifw,Toloache 50,"251 West 50th St, New York, NY 10012","40.762227, -73.9856178382696",2250,4.0,10012,mexican
0ksKKrgHt-6xCCHfTlLcoA,tán,"209 E 49th St, New York, NY 10017","40.75502324994503, -73.97048579999999",89,4.0,10017,mexican
dgaNriM1VdI2nGochhHE_g,Casa Enrique,"5-48 49th Ave, Long Island City, NY 11101","40.743404338358, -73.954350367693",1510,4.0,11101,mexican
xWLSJOiN1mMRHmBmHyjAfw,Mad Dog & Beans Mexican Cantina,"5 E 38th St, New York, NY 10016","40.75081210000001, -73.9819335",673,4.0,10016,mexican
